Apps	10922	{7C5A40EF-A0FB-4BFC-874A-C0F2E0B9FA8E}\\abgx360\\abgx360gui.exe	name=*|abgx360 GUI	gscore=10922	lscore=10922
Apps	9257	{6D809377-6AF0-444B-8957-A3773F02200E}\\Common Files\\Microsoft Shared\\Ink\\mip.exe	name=*|Painel de Entrada de Expressões Matemáticas	gscore=9257	lscore=9257
Apps	8967	{1AC14E77-02E7-4E5D-B744-2EB1AE5198B7}\\odbcad32.exe	name=*|Fontes de Dados ODBC (64 bits)	gscore=8967	lscore=8967
Apps	5832	Microsoft.SkyDrive.Desktop	name=*|OneDrive	gscore=5832	lscore=5832
Apps	9983	{7C5A40EF-A0FB-4BFC-874A-C0F2E0B9FA8E}\\Microsoft Office\\Office14\\OIS.EXE	name=*|Microsoft Office Picture Manager	gscore=9983	lscore=9983
Apps	64000	Microsoft.AutoGenerated.{114AFBA9-7062-8C46-6C0B-5C9B61288CB6}	name=*|ffdshow audio decoder (x64)	gscore=64000	lscore=64000
Apps	7286	Microsoft.WindowsMaps_8wekyb3d8bbwe!App	name=*|Mapas	gscore=7286	lscore=7286
Apps	64000	Microsoft.AutoGenerated.{0566A2F3-F54C-A536-02A8-7AD08E2E8BD5}	name=*|Verificar Atualizações	gscore=64000	lscore=64000
Apps	34500	{7C5A40EF-A0FB-4BFC-874A-C0F2E0B9FA8E}\\K-Lite Codec Pack\\MPC-HC\\mpc-hc.exe	name=*|Media Player Classic	gscore=64000	lscore=5000
Apps	3230	{1AC14E77-02E7-4E5D-B744-2EB1AE5198B7}\\notepad.exe	name=*|Bloco de Notas	gscore=3461	lscore=3000
Apps	64000	Microsoft.WindowsFeedbackHub_8wekyb3d8bbwe!App	name=*|Hub de Feedback	gscore=64000	lscore=64000
Apps	64000	{7C5A40EF-A0FB-4BFC-874A-C0F2E0B9FA8E}\\blueMSX\\blueMSX.chm	name=*|blueMSX English Documentation	gscore=64000	lscore=64000
Apps	64000	http://docs.oracle.com/javase/8/docs	name=*|Documentação de Referência	gscore=64000	lscore=64000
Apps	5626	{1AC14E77-02E7-4E5D-B744-2EB1AE5198B7}\\cleanmgr.exe	name=*|Limpeza de Disco	gscore=5626	lscore=5626
Apps	2442	Chrome	name=*|Google Chrome	gscore=3884	lscore=1000
Apps	64000	Microsoft.OneConnect_8wekyb3d8bbwe!App	name=*|Dados da Rede Celular e Wi-Fi Pagos	gscore=64000	lscore=64000
Apps	35000	Microsoft.AutoGenerated.{8E9F067C-8E98-5189-C62A-63BC7C2D776C}	name=*|DirectVobSub (x64)	gscore=64000	lscore=6000
Apps	7654	Microsoft.People_8wekyb3d8bbwe!x4c7a3b7dy2188y46d4ya362y19ac5a5805e5x	name=*|Pessoas	gscore=7654	lscore=7654
Apps	64000	Microsoft.AutoGenerated.{989A9A04-A46C-532E-9D3D-F7994ED32A02}	name=*|Atualização do driver	gscore=64000	lscore=64000
Apps	4678	{6D809377-6AF0-444B-8957-A3773F02200E}\\Windows Defender\\MSASCui.exe	name=*|Windows Defender	gscore=4678	lscore=4678
Apps	4819	{6D809377-6AF0-444B-8957-A3773F02200E}\\Windows NT\\Accessories\\wordpad.exe	name=*|WordPad	gscore=4819	lscore=4819
Apps	64000	{6D809377-6AF0-444B-8957-A3773F02200E}\\Stellarium\\stellarium-guide.url	name=*|Stellarium User Guide on the web	gscore=64000	lscore=64000
Apps	64000	C:\\ProgramData\\VSO\\ConvertXToDVD\\5\\Lang\\EditLoc_online.exe	name=*|Translate ConvertXToDVD 5	gscore=64000	lscore=64000
Apps	5871	Microsoft.WindowsSoundRecorder_8wekyb3d8bbwe!App	name=*|Gravador de Voz	gscore=5871	lscore=5871
Apps	64000	Microsoft.AutoGenerated.{02309437-10FC-1FDC-D5EE-92B631C5EA40}	name=*|madVR	gscore=64000	lscore=64000
Apps	9032	Microsoft.Getstarted_8wekyb3d8bbwe!App	name=*|Dicas	gscore=9032	lscore=9032
Apps	4961	{7C5A40EF-A0FB-4BFC-874A-C0F2E0B9FA8E}\\Adobe\\Acrobat Reader DC\\Reader\\AcroRd32.exe	name=*|Acrobat Reader DC	gscore=7923	lscore=2000
Apps	64000	{7C5A40EF-A0FB-4BFC-874A-C0F2E0B9FA8E}\\Firebird\\Firebird_2_1\\doc\\Firebird_v1.5.6.ReleaseNotes.pdf	name=*|Firebird 1.5.6 Release Notes	gscore=64000	lscore=64000
Apps	64000	Microsoft.AutoGenerated.{DC6D98DD-20B8-C1AC-74F0-2CE5F7781730}	name=*|DirectVobSub	gscore=64000	lscore=64000
Apps	64000	C:\\Users\\Felipe\\AppData\\Roaming\\Stellarium\\config.ini	name=*|config.ini	gscore=64000	lscore=64000
Apps	4322	Microsoft.Windows.ControlPanel	name=*|Painel de Controle	gscore=2644	lscore=6000
Apps	64000	Microsoft.AutoGenerated.{17837AB3-26E0-E60F-6D3F-E84FC8E31E92}	name=*| Remover Driver (Modo de Compatibilidade)	gscore=64000	lscore=64000
Apps	64000	Microsoft.AutoGenerated.{4C797819-A820-0E09-4CC2-8F2E9D65791E}	name=*|Uninstall KMSpico	gscore=64000	lscore=64000
Apps	3098	{1AC14E77-02E7-4E5D-B744-2EB1AE5198B7}\\SnippingTool.exe	name=*|Ferramenta de Captura	gscore=3098	lscore=3098
Apps	5048	Microsoft.Windows.MediaPlayer32	name=*|Windows Media Player	gscore=5048	lscore=5048
Apps	8013	Microsoft.3DBuilder_8wekyb3d8bbwe!App	name=*|3D Builder	gscore=8013	lscore=8013
Apps	8765	Microsoft.Office.MSOUC.EXE.15	name=*|Centro de Carregamento do Office 2016	gscore=8765	lscore=8765
Apps	64000	{7C5A40EF-A0FB-4BFC-874A-C0F2E0B9FA8E}\\VSO\\pcsetup\\PcSetup.exe	name=*| Verificar	gscore=64000	lscore=64000
Apps	64000	C:\\Users\\Felipe\\AppData\\Roaming\\Stellarium\\log.txt	name=*|Registro da última execução	gscore=64000	lscore=64000
Apps	64000	{7C5A40EF-A0FB-4BFC-874A-C0F2E0B9FA8E}\\Microsoft Office\\Office14\\MSTORE.EXE	name=*|Microsoft Media Gallery	gscore=64000	lscore=64000
Apps	64000	Microsoft.AutoGenerated.{9FCBFD0F-49FC-7A72-7230-FE5317A9A181}	name=*|Monitor de Desempenho	gscore=64000	lscore=64000
Apps	33500	C:\\Users\\Felipe\\AppData\\Roaming\\Spotify\\Spotify.exe	name=*|Spotify	gscore=64000	lscore=3000
Apps	64000	Microsoft.AutoGenerated.{A2B4C050-E4E4-A090-139F-183EDB2D4FFE}	name=*|Stellarium (MESA mode)	gscore=64000	lscore=64000
Apps	64000	http://www.cursoscontmatic.com.br/	name=*|Cursos Contmatic	gscore=64000	lscore=64000
Apps	8359	{D65231B0-B2F1-4857-A4CE-A8E7C6EA7D27}\\WindowsPowerShell\\v1.0\\powershell.exe	name=*|Windows PowerShell (x86)	gscore=8359	lscore=8359
Apps	8241	{7C5A40EF-A0FB-4BFC-874A-C0F2E0B9FA8E}\\Microsoft Office\\Office14\\MSPUB.EXE	name=*|Microsoft Publisher 2010	gscore=8241	lscore=8241
Apps	5738	{1AC14E77-02E7-4E5D-B744-2EB1AE5198B7}\\msconfig.exe	name=*|Configuração do Sistema	gscore=5476	lscore=6000
Apps	11269	{7C5A40EF-A0FB-4BFC-874A-C0F2E0B9FA8E}\\K-Lite Codec Pack\\Tools\\CodecTweakTool.exe	name=*|Codec Tweak Tool	gscore=11269	lscore=11269
Apps	9306	{7C5A40EF-A0FB-4BFC-874A-C0F2E0B9FA8E}\\Microsoft Office\\Office14\\ONENOTE.EXE	name=*|Microsoft OneNote 2010	gscore=9306	lscore=9306
Apps	64000	InfoPath.Designer.3	name=*|Microsoft InfoPath Designer 2010	gscore=64000	lscore=64000
Apps	64000	Microsoft.AutoGenerated.{F5265FAF-DF44-BCA9-C178-F3018F3C6FA3}	name=*|Stellarium (ANGLE mode)	gscore=64000	lscore=64000
Apps	64000	{7C5A40EF-A0FB-4BFC-874A-C0F2E0B9FA8E}\\WinRAR\\Rar.txt	name=*|Manual do Console RAR	gscore=64000	lscore=64000
Apps	8648	{1AC14E77-02E7-4E5D-B744-2EB1AE5198B7}\\narrator.exe	name=*|Narrador	gscore=8648	lscore=8648
Apps	5804	Microsoft.MicrosoftSolitaireCollection_8wekyb3d8bbwe!App	name=*|Microsoft Solitaire Collection	gscore=5804	lscore=5804
Apps	2950	{7C5A40EF-A0FB-4BFC-874A-C0F2E0B9FA8E}\\Microsoft Office\\Office14\\WINWORD.EXE	name=*|Microsoft Word 2010	gscore=4901	lscore=1000
Apps	9428	{7C5A40EF-A0FB-4BFC-874A-C0F2E0B9FA8E}\\CDBurnerXP\\cdbxpp.exe	name=*|CDBurnerXP	gscore=9428	lscore=9428
Apps	3849	Microsoft.Windows.RemoteDesktop	name=*|Conexão de Área de Trabalho Remota	gscore=3849	lscore=3849
Apps	8793	{6D809377-6AF0-444B-8957-A3773F02200E}\\CPUID\\CPU-Z\\cpuz.exe	name=*|CPU-Z	gscore=8793	lscore=8793
Apps	64000	Microsoft.AutoGenerated.{5BA68953-96A5-DCE8-927F-6459BB14BB05}	name=*|Help	gscore=64000	lscore=64000
Apps	64000	H:\\	name=*|NIKON D7100 (H)	gscore=64000	lscore=64000
Apps	11319	AcerIncorporated.AcerExplorer_48frkmn4z8aw4!AcerExplorer	name=*|Acer Explorer	gscore=11319	lscore=11319
Apps	64000	Microsoft.AutoGenerated.{DD5A068F-BA31-FBBD-D6C2-AEF7DEC64BBD}	name=*|Suporte técnico	gscore=64000	lscore=64000
Apps	64000	{7C5A40EF-A0FB-4BFC-874A-C0F2E0B9FA8E}\\Firebird\\Firebird_2_1\\doc\\Firebird_v2.1.7.ReleaseNotes.pdf	name=*|Firebird 2.1.7 Release Notes	gscore=64000	lscore=64000
Apps	6577	Microsoft.XboxApp_8wekyb3d8bbwe!Microsoft.XboxApp	name=*|Xbox	gscore=6577	lscore=6577
Apps	64000	{7C5A40EF-A0FB-4BFC-874A-C0F2E0B9FA8E}\\SlySoft\\CloneCD\\Changes.txt	name=*|CloneCD Revision History	gscore=64000	lscore=64000
Apps	6146	microsoft.windowscommunicationsapps_8wekyb3d8bbwe!microsoft.windowslive.calendar	name=*|Calendário	gscore=6146	lscore=6146
Apps	10160	Microsoft.Office.SETLANG.EXE.15	name=*|Preferências de Idioma do Office 2016	gscore=10160	lscore=10160
Apps	64000	Microsoft.AutoGenerated.{3C9C48AD-3C76-7A0D-A53F-57E88ECE1D92}	name=*|LAV Splitter (x64)	gscore=64000	lscore=64000
